OrderUuid,Exchange,Type,Quantity,Limit,CommissionPaid,Price,Opened,Closed
97f5958c-ece6-4f29-9455-548a0b425040,BTC-NBT,LIMIT_BUY,2.05364018,0.00161228,0.00000827,0.00331104,10/7/2016 4:09:14 PM,10/7/2016 7:03:12 PM
45879896-eb08-419a-990f-939edb84142a,BTC-NBT,LIMIT_SELL,0.31990122,0.00157622,0.00000126,0.00050423,10/21/2016 2:55:41 AM,10/21/2016 2:58:44 AM
450b9b64-f17c-4020-896a-8c9d6a39b172,BTC-NBT,LIMIT_SELL,0.32055592,0.00156135,0.00000125,0.00050049,10/22/2016 10:11:27 AM,10/22/2016 12:00:16 PM
27ffc63d-6abd-418f-9d94-d2dd27e4e4aa,BTC-NBT,LIMIT_BUY,0.36255343,0.00141084,0.00000127,0.00051131,10/30/2016 12:55:21 AM,10/30/2016 12:56:21 AM
a3cf7839-e1a1-4f9b-bc62-24c866ac225e,BTC-NBT,LIMIT_BUY,7.17985418,0.00143684,0.00002579,0.0103163,11/3/2016 9:08:27 PM,11/3/2016 9:10:27 PM
c92bf825-52a4-454b-a5d8-a96d1f7bd335,BTC-NBT,LIMIT_BUY,6.27168031,0.00142651,0.00002235,0.0089432,11/13/2016 12:51:08 AM,11/13/2016 12:52:08 AM
47518d6b-3908-43de-a507-f4ba119dae8e,BTC-NBT,LIMIT_SELL,0.56420812,0.00088321,0.00000124,0.00049875,1/4/2017 6:05:34 PM,1/4/2017 6:06:26 PM
f5f6c9b4-6e73-4d8d-a8e1-7759a28882f8,BTC-NBT,LIMIT_SELL,0.68060297,0.00087927,0.0000015,0.00060052,1/4/2017 11:00:18 PM,1/4/2017 11:01:18 PM
909df023-d425-4f06-a78f-022a8d1582d4,BTC-NBT,LIMIT_BUY,225.66364519,0.00108744,0.00061128,0.24451647,1/6/2017 10:24:07 AM,1/6/2017 10:25:09 AM
a7566750-66f7-4899-95a8-708aeec7f1ab,BTC-NBT,LIMIT_BUY,121.45190228,0.00111671,0.00033901,0.1356059,1/6/2017 11:33:21 AM,1/6/2017 11:34:17 AM
490861c5-f921-4586-a12b-c20f521e58af,BTC-NBT,LIMIT_BUY,78.28837159,0.00109979,0.00021511,0.08604518,1/6/2017 11:12:56 AM,1/6/2017 11:16:59 AM
63ad1deb-1ac1-4c0f-b188-79625c7759f9,BTC-NBT,LIMIT_BUY,538.70038119,0.00108817,0.00146263,0.58505789,1/6/2017 11:11:55 AM,1/6/2017 11:12:55 AM
c1328111-40b9-47c3-ae98-024ea82a6040,BTC-NBT,LIMIT_BUY,281.29151503,0.0010794,0.00075639,0.30255966,1/6/2017 11:02:47 AM,1/6/2017 11:03:49 AM
ae6b114e-b089-435f-a4d2-d281b7e6ead7,BTC-NBT,LIMIT_BUY,10.74323664,0.00107833,0.00002885,0.01154027,1/6/2017 9:45:30 AM,1/6/2017 9:46:30 AM
8dbf8837-fcf8-44c9-86e6-83415d1939a1,BTC-NBT,LIMIT_BUY,1.15144315,0.00106873,0.00000307,0.00122948,1/6/2017 9:44:29 AM,1/6/2017 9:45:29 AM
928289a4-efdb-438d-a2ab-63829935680c,BTC-NBT,LIMIT_BUY,108.11332593,0.00106076,0.0002867,0.11468229,1/6/2017 9:28:13 AM,1/6/2017 9:31:14 AM
e12551c6-6e5d-45eb-9433-168e1b49d80a,BTC-NBT,LIMIT_SELL,208.6870545,0.00104687,0.00054729,0.21891999,1/6/2017 3:08:06 AM,1/6/2017 3:09:00 AM
1bc69aa5-6f44-406f-9c20-8f317c1424bf,BTC-NBT,LIMIT_BUY,0.49947063,0.00104902,0.00000128,0.00051567,1/6/2017 2:59:59 AM,1/6/2017 3:01:59 AM
07f76dbd-bef2-44da-980e-3070bd589803,BTC-NBT,LIMIT_SELL,10.74323664,0.00102355,0.00002749,0.01099999,1/6/2017 2:55:54 AM,1/6/2017 2:58:52 AM
491eff41-8391-4fa1-8402-8d5172324a9d,BTC-NBT,LIMIT_BUY,384.22965449,0.00102948,0.00097334,0.3893399,1/6/2017 2:43:39 AM,1/6/2017 2:44:35 AM
8ce7062b-4e4e-4246-bc30-b177b3aafd17,BTC-NBT,LIMIT_BUY,197.94235548,0.00101015,0.00049806,0.19923083,1/6/2017 2:42:35 AM,1/6/2017 2:43:38 AM
300f3081-d4bf-46aa-922c-a56f1d5bcdfb,BTC-NBT,LIMIT_BUY,121.45190228,0.00098504,0.00029775,0.1191018,1/6/2017 2:02:54 AM,1/6/2017 2:10:00 AM
623d1ef7-387f-4d80-bc65-1d3de3022191,BTC-NBT,LIMIT_BUY,45.02386264,0.00099616,0.00011133,0.0445358,1/5/2017 11:17:13 PM,1/5/2017 11:18:12 PM
66e4d7eb-c5f7-4ff4-9cd3-1440cffc2720,BTC-NBT,LIMIT_SELL,0.56469638,0.00098916,0.00000139,0.00055947,1/5/2017 11:16:11 PM,1/5/2017 11:17:11 PM
8961ac0c-803a-4b09-8176-43249bde45c1,BTC-NBT,LIMIT_BUY,75.03902029,0.00099273,0.00018602,0.07440944,1/5/2017 11:15:19 PM,1/5/2017 11:16:11 PM
a63d964f-9248-42a7-9c9a-ac7df074a812,BTC-NBT,LIMIT_SELL,131.59125728,0.00099506,0.00032865,0.13147359,1/5/2017 11:04:59 PM,1/5/2017 11:06:00 PM
f6005602-54d6-4970-996e-3da9645804ae,BTC-NBT,LIMIT_SELL,0.50575699,0.00102032,0.00000129,0.00051682,1/5/2017 10:23:18 PM,1/5/2017 10:26:21 PM
043007f9-a796-48a3-a7b1-6ea1dae7d296,BTC-NBT,LIMIT_SELL,80,0.00105534,0.00021106,0.0844272,1/5/2017 5:36:35 PM,1/5/2017 5:39:37 PM
7d11a2bd-732c-437a-8b6a-f47f26dfd195,BTC-NBT,LIMIT_BUY,10.91662641,0.0010619,0.00002896,0.01158984,1/5/2017 4:41:41 PM,1/5/2017 4:42:41 PM
1eb2a4fe-911e-4848-815a-56177c1913bb,BTC-NBT,LIMIT_BUY,71.75414883,0.00102064,0.00018308,0.07323515,1/5/2017 3:29:30 PM,1/5/2017 3:32:32 PM
9e5b6552-022e-46bd-8cac-875d618a7643,BTC-NBT,LIMIT_SELL,106.37186464,0.00104906,0.00027999,0.11199999,1/5/2017 3:02:03 PM,1/5/2017 3:03:03 PM
7d061032-c5de-4fc1-a323-991486aff52d,BTC-NBT,LIMIT_BUY,2.89,0.0010565,0.00000761,0.00304764,1/5/2017 2:44:47 PM,1/5/2017 2:45:46 PM
a9ae1c3a-5d88-40f6-947d-1c88ec0bdb02,BTC-NBT,LIMIT_SELL,203.91344342,0.00106939,0.00054539,0.2181629,1/5/2017 2:24:25 PM,1/5/2017 2:25:26 PM
a0449522-d7c6-4252-8375-55177f904c90,BTC-NBT,LIMIT_BUY,42.50171055,0.00106689,0.00011336,0.04534464,1/5/2017 2:08:10 PM,1/5/2017 2:09:11 PM
12ca1835-9d45-4fbb-be21-1b707c3a3307,BTC-NBT,LIMIT_BUY,112.21325407,0.0010585,0.00029568,0.11827648,1/5/2017 1:49:53 PM,1/5/2017 1:51:00 PM
bcaf6d89-f2ac-4834-b85a-b42d2ba8c510,BTC-NBT,LIMIT_SELL,1172.36375061,0.00108214,0.00318539,1.27419044,1/5/2017 1:46:48 PM,1/5/2017 1:47:48 PM
efb72cd8-2896-45c3-8f3f-6e17eaf35a2c,BTC-NBT,LIMIT_SELL,2.90523476,0.0010362,0.00000752,0.0030125,1/5/2017 1:42:52 PM,1/5/2017 1:43:47 PM
ef360b3d-0991-4410-9e21-48f1caaea4b4,BTC-NBT,LIMIT_BUY,1.1285846,0.00115163,0.00000324,0.00129971,1/5/2017 1:17:25 PM,1/5/2017 1:18:19 PM
3ee0e98b-f390-40a3-9431-fab605a9c2ca,BTC-NBT,LIMIT_BUY,20,0.00109909,0.00005444,0.0217776,1/5/2017 1:16:22 PM,1/5/2017 1:17:24 PM
d7d7d3dd-2724-457d-b6e1-c399cb4b9684,BTC-NBT,LIMIT_BUY,351.27624299,0.00106396,0.00092054,0.36822331,1/5/2017 1:14:18 PM,1/5/2017 1:15:17 PM
bfba46dd-1590-4255-b6ac-ad22b5dcd029,BTC-NBT,LIMIT_BUY,133.1288,0.00102577,0.000338,0.13520028,1/5/2017 1:09:12 PM,1/5/2017 1:10:18 PM
4766b6a3-9626-4def-87d2-ee0289c2d3a3,BTC-NBT,LIMIT_BUY,168.27138695,0.00101935,0.00042844,0.1713848,1/5/2017 12:58:01 PM,1/5/2017 12:59:00 PM
890b89bc-9645-423b-8dff-92c98f288ebc,BTC-NBT,LIMIT_BUY,0.80757889,0.00096481,0.00000194,0.00077916,1/5/2017 12:45:48 PM,1/5/2017 12:46:49 PM
90a580a2-5384-4f31-ae4a-c8fd8e7444f6,BTC-NBT,LIMIT_BUY,19.68614458,0.00094466,0.00004622,0.01848981,1/5/2017 12:43:47 PM,1/5/2017 12:44:47 PM
b5ebf15c-b234-48b1-a7fa-a9c3942f5623,BTC-NBT,LIMIT_BUY,29.12051911,0.00119447,0.00008695,0.03478009,1/7/2017 7:03:29 AM,1/7/2017 7:04:30 AM
22b9615b-c8c3-4631-9000-163afe470671,BTC-NBT,LIMIT_BUY,124.04337088,0.00092879,0.00028422,0.11369195,1/5/2017 12:02:05 PM,1/5/2017 12:03:06 PM
9cddac00-1c3a-4d19-b694-c0bd4b43bd51,BTC-NBT,LIMIT_SELL,19.68614458,0.00092491,0.00004576,0.01830457,1/5/2017 10:10:15 AM,1/5/2017 10:11:16 AM
ad4c0999-38f4-44e7-bae6-79d6c9dfe6e5,BTC-NBT,LIMIT_SELL,335.89476148,0.00093074,0.00078898,0.31559998,1/5/2017 9:41:47 AM,1/5/2017 9:42:48 AM
f777cab2-24c3-4292-8ed3-e614cb040fb7,BTC-NBT,LIMIT_BUY,1.67081583,0.0009348,0.00000388,0.00155592,1/5/2017 9:35:42 AM,1/5/2017 9:37:43 AM
477cdb14-54e0-4fcc-a031-d0590e268de1,BTC-NBT,LIMIT_BUY,123.39170134,0.00089327,0.00027499,0.10999999,1/5/2017 9:13:19 AM,1/5/2017 9:15:20 AM
ab29ad00-2eb4-4bf5-9424-42c8af08482e,BTC-NBT,LIMIT_BUY,180.63667603,0.00088054,0.00039736,0.15895103,1/5/2017 8:22:30 AM,1/5/2017 8:25:32 AM
bb92ae68-d25a-4685-9dd2-b636214ec770,BTC-NBT,LIMIT_SELL,0.56889307,0.0008778,0.00000124,0.0004997,1/5/2017 3:07:19 AM,1/5/2017 3:12:30 AM
e6613d7c-94d6-45ab-b166-073bce17d936,BTC-NBT,LIMIT_BUY,83.26147993,0.00087681,0.00018195,0.07278052,1/5/2017 2:19:32 AM,1/5/2017 2:20:34 AM
5cfcd9a8-fef3-4eb9-9509-776c3598384b,BTC-NBT,LIMIT_BUY,174.06308186,0.00089802,0.00039073,0.15630153,1/5/2017 2:01:14 AM,1/5/2017 2:03:16 AM
118e1969-7bdb-484e-b8b3-9cd25bf945e7,BTC-NBT,LIMIT_SELL,0.60006702,0.0008808,0.00000132,0.00052892,1/5/2017 1:48:04 AM,1/5/2017 1:54:07 AM
e35ebd3e-e7bb-4bc2-9bd9-dc342a1036e9,BTC-NBT,LIMIT_BUY,0.64426375,0.00091201,0.00000146,0.00058757,1/5/2017 12:56:12 AM,1/5/2017 12:58:12 AM
94cca2e8-d117-47ae-a98b-345eafa7243d,BTC-NBT,LIMIT_SELL,1378.40801167,0.0009033,0.00311278,1.24511595,1/5/2017 12:54:08 AM,1/5/2017 12:56:11 AM
29e0d106-b5e8-4552-92f0-9f76afa46c4d,BTC-NBT,LIMIT_BUY,0.51684399,0.00111136,0.00000142,0.00057032,1/8/2017 5:20:12 PM,1/8/2017 5:21:12 PM
f9f6bf8a-f0c3-436c-aa48-a03acc7ab17f,BTC-NBT,LIMIT_BUY,516.24304364,0.00090336,0.00116588,0.46635331,1/5/2017 12:48:02 AM,1/5/2017 12:49:02 AM
a8862f42-5e87-45d1-a749-caa80e683fe6,BTC-NBT,LIMIT_BUY,67.29626057,0.00087897,0.00014713,0.05885259,1/4/2017 11:15:31 PM,1/4/2017 11:17:32 PM
293fcd69-d538-4c3e-a56a-c94e5e757145,BTC-NBT,LIMIT_SELL,0.55879364,0.00090459,0.00000126,0.00050565,1/4/2017 10:17:34 PM,1/4/2017 10:18:43 PM
87164af6-e456-4c7a-bb8e-945ab53289ac,BTC-NBT,LIMIT_BUY,1.16487993,0.00090683,0.00000262,0.00105433,1/4/2017 8:56:14 PM,1/4/2017 8:58:24 PM
e20a85ce-484d-4bce-8a79-c850f1e8ecce,BTC-NBT,LIMIT_SELL,1237.658345,0.00088805,0.00274775,1.09910248,1/4/2017 8:04:32 PM,1/4/2017 8:05:24 PM
4c8e8215-d53e-480c-9dd6-502cd819d329,BTC-NBT,LIMIT_BUY,137.84679484,0.00089866,0.00030969,0.1238774,1/4/2017 8:01:20 PM,1/4/2017 8:04:31 PM
862ad7a5-e746-48bd-9087-c3e979e627ca,BTC-NBT,LIMIT_SELL,423.68768745,0.00089692,0.00095428,0.38172255,1/4/2017 7:52:12 PM,1/4/2017 7:53:20 PM
078163f6-33e7-4081-913a-bd820d911e99,BTC-NBT,LIMIT_BUY,137.84679483,0.0009029,0.00031115,0.12446187,1/4/2017 7:48:08 PM,1/4/2017 7:52:11 PM
8352489f-c550-47ff-a4aa-89dab4b9db40,BTC-NBT,LIMIT_SELL,1378.46794829,0.00089917,0.00309869,1.23947702,1/4/2017 7:47:14 PM,1/4/2017 7:48:08 PM
ad33cf50-ef8e-49ef-b9b9-69567ccd9fff,BTC-NBT,LIMIT_BUY,572.96234828,0.00090619,0.00129803,0.51921275,1/4/2017 7:46:05 PM,1/4/2017 7:47:13 PM
556fb614-fffe-42f9-a439-ceefe4943ee1,BTC-NBT,LIMIT_BUY,1.31740334,0.00090619,0.00000297,0.00119066,1/4/2017 7:43:04 PM,1/4/2017 7:45:12 PM
38f58d4d-4809-4a7e-a28c-6daa2e523146,BTC-NBT,LIMIT_SELL,1,0.00089573,0.00000223,0.00089573,1/4/2017 5:26:48 PM,1/4/2017 5:27:49 PM
086daf33-d0a9-4f85-b72f-2061098a79a6,BTC-NBT,LIMIT_SELL,1.2280259,0.00089412,0.00000275,0.00110445,1/4/2017 5:14:36 PM,1/4/2017 5:15:36 PM
f1a11440-3273-4ace-902f-b6e06ac80ab7,BTC-NBT,LIMIT_SELL,1.19907219,0.00093134,0.00000278,0.00111735,1/4/2017 11:18:46 AM,1/4/2017 11:23:50 AM
1a02163e-5383-4e68-bcf8-95164d75a21d,BTC-NBT,LIMIT_SELL,1.19039007,0.00094972,0.00000281,0.00113079,1/4/2017 5:33:06 AM,1/4/2017 5:46:18 AM
dbfd0652-f3e0-44fa-a734-391a4c132bd3,BTC-NBT,LIMIT_BUY,9.2159,0.00095833,0.00002207,0.00883187,1/3/2017 10:49:34 PM,1/3/2017 11:05:49 PM
9c1bdf2f-17e5-413c-8086-f7fc8eae0ccb,BTC-NBT,LIMIT_BUY,46.02443991,0.00096349,0.00011086,0.04434408,1/3/2017 7:15:04 PM,1/3/2017 7:47:35 PM
3ce6f060-9f37-4a05-9ed7-9e5cd2dfd43f,BTC-NBT,LIMIT_BUY,0.61726759,0.00097377,0.0000015,0.00060098,1/2/2017 5:35:50 PM,1/2/2017 5:49:03 PM
2a072bf4-508c-4fe5-83da-723398792193,BTC-NBT,LIMIT_BUY,1.54559603,0.0009871,0.0000038,0.00152543,1/2/2017 1:30:49 PM,1/2/2017 1:31:50 PM
cfb91f28-496d-4d9b-a57f-bd44b7a109d0,BTC-NBT,LIMIT_SELL,1.17218451,0.00097753,0.00000285,0.00114707,1/2/2017 11:23:42 AM,1/2/2017 11:34:00 AM
e48dc389-4244-4842-97e6-2319237162f0,BTC-NBT,LIMIT_SELL,130.56869517,0.00099526,0.00032487,0.12994999,1/2/2017 3:07:35 AM,1/2/2017 3:12:40 AM
da1a01a7-0a46-4dd2-b550-91b50bfbfa64,BTC-NBT,LIMIT_SELL,66.26869004,0.00100189,0.00016598,0.06639393,1/1/2017 8:48:23 PM,1/1/2017 8:50:25 PM
f19bce89-02b1-4c4a-a5ed-14d3cc049040,BTC-NBT,LIMIT_SELL,17.27429792,0.00100702,0.00004348,0.01739556,1/1/2017 7:19:55 PM,1/1/2017 7:20:57 PM
8be47abd-caa6-491a-87fb-93b5a6f5da68,BTC-NBT,LIMIT_BUY,8.71687803,0.0009939,0.00002165,0.0086637,1/1/2017 6:56:33 PM,1/1/2017 7:01:21 PM
d1b22770-1c55-4181-be3a-9dfd1eae76f6,BTC-NBT,LIMIT_BUY,4.491275,0.00099621,0.00001118,0.00447425,1/1/2017 6:33:12 PM,1/1/2017 6:36:20 PM
274f604e-09f0-48c8-8558-8e66a9f9837c,BTC-NBT,LIMIT_SELL,1.09790826,0.00101808,0.00000279,0.00111998,1/1/2017 4:07:47 PM,1/1/2017 4:11:58 PM
7891484e-86e5-471e-83cb-12ac12cbf530,BTC-NBT,LIMIT_SELL,0.53084672,0.00104557,0.00000138,0.00055506,12/31/2016 3:32:35 PM,12/31/2016 3:43:46 PM
74fe5c19-2080-40a1-8e5f-d086d59422b0,BTC-NBT,LIMIT_BUY,1.03291975,0.00104575,0.00000269,0.00107978,12/31/2016 9:52:00 AM,12/31/2016 10:03:11 AM
23a09119-204e-4528-88f3-16972a4fcae9,BTC-NBT,LIMIT_SELL,1.03105185,0.00104617,0.00000269,0.00107891,12/31/2016 7:09:27 AM,12/31/2016 7:10:21 AM
8bbce368-1f35-4e62-b745-a28f9e876a2a,BTC-NBT,LIMIT_BUY,62.80474288,0.00106206,0.00016675,0.0667024,12/30/2016 10:04:37 AM,12/30/2016 10:11:43 AM
a44ac886-8177-4593-b418-a884b84490cc,BTC-NBT,LIMIT_SELL,62.0840404,0.00107274,0.0001665,0.06660003,12/30/2016 10:04:36 AM,12/30/2016 10:11:42 AM
1369b6cb-9876-4d9c-b286-fb4fc753db80,BTC-NBT,LIMIT_SELL,62.80474288,0.00106043,0.0001665,0.06660003,12/30/2016 8:42:13 AM,12/30/2016 8:44:20 AM
39b38573-d161-40a9-a113-af604c2d598f,BTC-NBT,LIMIT_BUY,1.14000799,0.00103139,0.00000293,0.0011746,12/30/2016 12:20:03 AM,12/30/2016 12:36:24 AM
fa08164e-f7e9-42e5-ac38-7bce15d9d419,BTC-NBT,LIMIT_SELL,1.25976514,0.00103077,0.00000323,0.00129921,12/29/2016 11:13:03 PM,12/29/2016 11:13:56 PM
d895a432-9697-4359-b33b-4224d2cb0190,BTC-NBT,LIMIT_BUY,15,0.00102088,0.00003828,0.0153132,12/28/2016 8:58:07 PM,12/28/2016 9:03:16 PM
9dfbe0d4-d9f9-4500-b6ea-16ee12069296,BTC-NBT,LIMIT_BUY,1.18547358,0.00103407,0.00000306,0.00122586,12/28/2016 1:22:40 PM,12/28/2016 1:28:44 PM
0ce6f381-00b5-4446-b6ac-b3ce7ef76861,BTC-NBT,LIMIT_BUY,0.86765598,0.00115674,0.0000025,0.00100327,12/25/2016 9:48:24 AM,12/25/2016 9:52:26 AM
1eb9ec0a-8afe-4bf7-85e5-8363355cf14e,BTC-NBT,LIMIT_BUY,1.62548258,0.00112049,0.00000455,0.00182133,12/25/2016 2:36:18 AM,12/25/2016 2:41:22 AM
16ce7c56-ab36-4411-adb3-d3fc5a65e4f4,BTC-NBT,LIMIT_SELL,63.08651468,0.00112604,0.00017759,0.07103793,12/24/2016 10:12:59 PM,12/24/2016 10:25:11 PM
78c334c3-f653-4370-925d-f455996e5365,BTC-NBT,LIMIT_BUY,62.82683934,0.00111671,0.00017539,0.07015935,12/24/2016 10:10:57 PM,12/24/2016 10:12:59 PM
05ee83be-6431-4641-b71d-fccadea4ad99,BTC-NBT,LIMIT_SELL,1.26276103,0.00110744,0.00000349,0.00139842,12/23/2016 9:39:51 PM,12/23/2016 10:13:23 PM
91ef236d-ff2f-47cb-908d-bda1d329a3c7,BTC-NBT,LIMIT_SELL,0.45438592,0.00111202,0.00000126,0.00050528,12/23/2016 2:46:05 PM,12/23/2016 2:58:16 PM
1febd45f-8d56-4a93-96df-97975b650ad2,BTC-NBT,LIMIT_SELL,0.93160716,0.00110835,0.00000258,0.00103399,12/23/2016 3:35:04 AM,12/23/2016 3:36:08 AM
d79e953a-8033-41fc-a9dd-4fadc751a2ee,BTC-NBT,LIMIT_SELL,0.50120598,0.00112478,0.00000141,0.00056425,12/23/2016 2:40:09 AM,12/23/2016 2:41:08 AM
2fdfc51d-57e4-4c98-9740-d929c9afc0d9,BTC-NBT,LIMIT_SELL,0.48429226,0.00113688,0.00000137,0.00055198,12/23/2016 1:53:23 AM,12/23/2016 1:54:23 AM
778a0006-5379-442f-88d3-77d9c18fe218,BTC-NBT,LIMIT_SELL,0.53935896,0.00116344,0.00000156,0.00062751,12/22/2016 9:45:58 PM,12/22/2016 10:30:42 PM
4e5f221a-fa02-49a1-b3ce-3671e0dc4967,BTC-NBT,LIMIT_SELL,9.52352142,0.00117013,0.00002785,0.01114375,12/22/2016 7:16:31 PM,12/22/2016 8:05:19 PM
03368a86-5a48-4dea-b40a-fbf53a98f777,BTC-NBT,LIMIT_SELL,0.87444575,0.00116455,0.00000254,0.00101833,12/22/2016 6:27:10 PM,12/22/2016 7:08:25 PM
10fdc0e9-8045-44dd-ae71-fadf022b7822,BTC-NBT,LIMIT_SELL,0.45015513,0.00116549,0.00000131,0.00052465,12/22/2016 3:39:00 PM,12/22/2016 4:54:11 PM
c53d05d5-118e-432e-a4df-2d6fd302bcf9,BTC-NBT,LIMIT_SELL,3.09161866,0.00116774,0.00000902,0.00361019,12/22/2016 2:07:27 PM,12/22/2016 2:34:54 PM
ae03beca-a2f6-41ed-9366-9c35a3e37acf,BTC-NBT,LIMIT_SELL,1.76368957,0.001166,0.00000514,0.00205646,12/22/2016 1:15:36 PM,12/22/2016 1:24:44 PM
0fe1ae0f-f3fd-4301-864b-deac4b26ee5f,BTC-NBT,LIMIT_BUY,1.78417151,0.00115837,0.00000516,0.00206673,12/22/2016 1:13:34 PM,12/22/2016 1:15:36 PM
91f3db26-3e1e-4a72-8bd2-1bbcd7a02ac4,BTC-NBT,LIMIT_BUY,1.81113892,0.00116061,0.00000525,0.00210202,12/22/2016 1:08:29 PM,12/22/2016 1:13:34 PM
663ad33b-0185-436e-a199-8633d451f667,BTC-NBT,LIMIT_SELL,1.78417151,0.00117229,0.00000522,0.00209156,12/22/2016 1:08:28 PM,12/22/2016 1:13:34 PM
3e996e9b-dbad-47f1-b105-500491bba60c,BTC-NBT,LIMIT_SELL,0.56139844,0.00117572,0.00000165,0.00066004,12/22/2016 7:46:13 AM,12/22/2016 7:47:12 AM
2dda4b7b-53e8-4d66-b626-313e45a3f471,BTC-NBT,LIMIT_SELL,1.81113892,0.00116923,0.00000529,0.00211763,12/22/2016 7:39:05 AM,12/22/2016 7:42:07 AM
984a219e-ea86-466c-adc0-74d073411fa0,BTC-NBT,LIMIT_SELL,0.51581839,0.00120321,0.00000155,0.00062063,12/22/2016 1:02:35 AM,12/22/2016 1:25:58 AM
6df2966f-01f3-4ed3-a699-1ef20ebf1999,BTC-NBT,LIMIT_SELL,0.96387492,0.0012146,0.00000291,0.00117093,12/21/2016 3:28:11 PM,12/21/2016 3:35:18 PM
20b37f3d-a230-45b7-8bba-3a3dac14bc13,BTC-NBT,LIMIT_BUY,29.59077703,0.00125478,0.00009282,0.03712991,12/19/2016 9:56:28 AM,12/19/2016 11:19:48 AM
52f4dca1-2e0b-4835-8ddc-6dca2cf8512c,BTC-NBT,LIMIT_SELL,50.4156662,0.00126737,0.00016061,0.0642467,12/17/2016 2:17:40 AM,12/17/2016 2:18:41 AM
03afc57e-57c7-4aad-a9dd-59b3cce63e4d,BTC-NBT,LIMIT_BUY,38.71978975,0.00128421,0.00012407,0.04963063,12/15/2016 11:37:27 PM,12/15/2016 11:45:41 PM
eed4ac94-2051-41b9-93cb-00de879fe383,BTC-NBT,LIMIT_BUY,152.18968845,0.00128096,0.00048736,0.19494889,12/15/2016 2:52:51 PM,12/15/2016 3:39:39 PM
027ac7b9-58db-4ef1-a85b-2a6b234e8a21,BTC-NBT,LIMIT_BUY,0.57535445,0.00127122,0.00000182,0.0007314,12/13/2016 11:12:11 AM,12/13/2016 12:16:04 PM
db2564ac-fa3c-4c82-ae57-1b223fc99f26,BTC-NBT,LIMIT_SELL,30,0.00127825,0.00009598,0.0383943,12/13/2016 2:16:14 AM,12/13/2016 2:23:21 AM
426d953e-7c82-4bf1-baf0-cca88a04f8a9,BTC-NBT,LIMIT_SELL,5,0.00129838,0.00001623,0.00649485,12/12/2016 10:21:37 AM,12/12/2016 10:24:38 AM
1c35a46d-7b99-401f-b2d4-554498805d98,BTC-NBT,LIMIT_SELL,1.33942753,0.00130037,0.00000434,0.00174174,12/12/2016 9:20:13 AM,12/12/2016 10:18:32 AM
4aa085d9-2c9a-443a-9f73-4e7272daf244,BTC-NBT,LIMIT_SELL,0.9134845,0.0013052,0.00000297,0.00119317,12/7/2016 6:42:47 PM,12/7/2016 6:53:57 PM
490747ee-6197-47fb-91c0-d70b23bf5da6,BTC-NBT,LIMIT_SELL,0.3780461,0.00132259,0.00000124,0.00049999,12/5/2016 3:58:10 PM,12/5/2016 4:05:17 PM
5101ba04-3d10-41a8-a31d-7fb3e82f4230,BTC-NBT,LIMIT_BUY,5.85173527,0.00133047,0.00001946,0.00778555,12/5/2016 12:21:37 PM,12/5/2016 12:23:55 PM
8f868f82-cdc4-45ab-a16c-27aa2fff2996,BTC-NBT,LIMIT_BUY,0.86127478,0.00132272,0.00000284,0.00113893,12/5/2016 10:54:13 AM,12/5/2016 11:02:18 AM
5581adb4-1408-4ad7-b71f-01f329ad17da,BTC-NBT,LIMIT_SELL,0.48006075,0.00130762,0.00000157,0.000628,12/3/2016 2:16:25 PM,12/3/2016 2:21:22 PM
70aeddc2-996c-428f-9a07-49eee9122f51,BTC-NBT,LIMIT_BUY,56.01745839,0.0013185,0.00018431,0.07372457,12/3/2016 10:42:47 AM,12/3/2016 11:10:18 AM
c145f019-b1ee-4963-8987-287eaf6ea7fe,BTC-NBT,LIMIT_BUY,0.90622955,0.00131367,0.00000296,0.00119033,12/3/2016 7:45:53 AM,12/3/2016 7:47:54 AM
438d5571-824a-4ac5-9748-da34c29df8e9,BTC-NBT,LIMIT_BUY,42.57300835,0.0012122,0.00012891,0.0515707,1/14/2017 9:34:32 PM,1/14/2017 9:42:39 PM
a7f60c41-ef84-40b7-8842-47a110ffce82,BTC-NBT,LIMIT_BUY,38.56745061,0.00130504,0.00012557,0.05022947,12/3/2016 6:03:12 AM,12/3/2016 6:04:12 AM
c53f78c3-ef4c-4291-b5aa-a74db0e08e70,BTC-NBT,LIMIT_BUY,0.47001426,0.00129896,0.00000152,0.00061017,12/3/2016 2:20:32 AM,12/3/2016 3:03:13 AM
41afbef3-4134-4fd7-982d-f6ddfe4df402,BTC-NBT,LIMIT_SELL,151.49557824,0.00129013,0.00049046,0.19618677,12/2/2016 3:28:11 PM,12/2/2016 3:29:12 PM
3b1de93f-ee66-4106-882d-c2cf0687e9c5,BTC-NBT,LIMIT_BUY,5.21239388,0.00130065,0.00001688,0.00675462,12/2/2016 6:25:19 AM,12/2/2016 6:29:22 AM
50be2357-744a-4068-a515-3bc9aba784fa,BTC-NBT,LIMIT_SELL,44.40629007,0.00129605,0.00014389,0.05756937,12/2/2016 5:48:49 AM,12/2/2016 5:49:42 AM
6bfbe35d-85af-4ccc-b8d4-77cd34dd7ee4,BTC-NBT,LIMIT_BUY,8.05276759,0.00132383,0.00002655,0.01062087,12/2/2016 1:21:19 AM,12/2/2016 1:33:30 AM
